[25-Sep-2023 07:52:08 UTC] PHP Warning:  Undefined variable $deskto in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/inc/template-functions.php on line 49
[04-Oct-2023 18:25:54 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[04-Oct-2023 18:25:54 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[04-Oct-2023 18:28:01 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[04-Oct-2023 18:28:01 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 00:57:45 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 00:57:45 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 02:47:36 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-cta.php on line 32
[05-Oct-2023 02:47:36 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-cta.php on line 32
[05-Oct-2023 02:47:49 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-cta.php on line 32
[05-Oct-2023 02:47:49 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-cta.php on line 32
[05-Oct-2023 02:49:07 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-cta.php on line 32
[05-Oct-2023 02:49:07 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-cta.php on line 32
[05-Oct-2023 03:42:19 UTC] Cron reschedule event error for hook: nf_marketing_feed_cron, Error code: invalid_schedule, Error message: Event schedule does not exist., Data: {"schedule":"nf-weekly","args":[],"interval":604800}
[05-Oct-2023 03:42:19 UTC] Cron reschedule event error for hook: nf_weekly_promotion_update, Error code: invalid_schedule, Error message: Event schedule does not exist., Data: {"schedule":"nf-weekly","args":[],"interval":604800}
[05-Oct-2023 03:44:22 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 03:44:22 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 04:22:08 UTC] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function get_template_part(), 0 passed in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-rules-and-targets.php on line 46 and at least 1 expected in /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/general-template.php:167
Stack trace:
#0 /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-rules-and-targets.php(46): get_template_part()
#1 /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/inc/acf_templates.php(10): include('/Users/akramtel...')
#2 /Users/akramtello/Local Sites/fundedn/app/public/wp-content/plugins/advanced-custom-fields-pro/pro/blocks.php(648): impremis_block_callback(Array, '', false, 199, Object(WP_Block), Array)
#3 /Users/akramtello/Local Sites/fundedn/app/public/wp-content/plugins/advanced-custom-fields-pro/pro/blocks.php(569): acf_render_block(Array, '', false, 199, Object(WP_Block), Array)
#4 /Users/akramtello/Local Sites/fundedn/app/public/wp-content/plugins/advanced-custom-fields-pro/pro/blocks.php(502): acf_rendered_block(Array, '', false, 199, Object(WP_Block))
#5 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/class-wp-block.php(258): acf_render_block_callback(Array, '', Object(WP_Block))
#6 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/blocks.php(1133): WP_Block->render()
#7 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/blocks.php(1171): render_block(Array)
#8 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/class-wp-hook.php(310): do_blocks('<!-- wp:acf/ban...')
#9 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/plugin.php(205): WP_Hook->apply_filters('<!-- wp:acf/ban...', Array)
#10 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/post-template.php(256): apply_filters('the_content', '<!-- wp:acf/ban...')
#11 /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/template-parts/content-default.php(16): the_content()
#12 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/template.php(787): require('/Users/akramtel...')
#13 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/template.php(720): load_template('/Users/akramtel...', false, Array)
#14 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/general-template.php(206): locate_template(Array, true, false, Array)
#15 /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/page.php(24): get_template_part('template-parts/...', 'default')
#16 /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/template-loader.php(106): include('/Users/akramtel...')
#17 /Users/akramtello/Local Sites/fundedn/app/public/wp-blog-header.php(19): require_once('/Users/akramtel...')
#18 /Users/akramtello/Local Sites/fundedn/app/public/index.php(17): require('/Users/akramtel...')
#19 {main}
  thrown in /Users/akramtello/Local Sites/fundedn/app/public/wp-includes/general-template.php on line 167
[05-Oct-2023 14:02:22 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:02:22 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:06:18 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:06:18 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:06:52 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:06:52 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:06:52 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:06:52 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:37 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:37 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:48 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:48 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:49 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:49 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:52 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:09:52 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:12:18 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:12:18 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:14:49 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:14:49 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:15:37 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:15:37 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:16:08 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:16:08 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:16:13 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:16:13 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:16:31 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:16:31 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:38:58 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:38:58 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:39:55 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:39:55 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:40:25 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:40:25 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:41:13 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:41:13 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:41:15 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:41:15 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:50:45 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:50:45 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
[05-Oct-2023 14:51:01 UTC] PHP Warning:  Trying to access array offset on value of type null in /Users/akramtello/Local Sites/fundedn/app/public/wp-content/themes/fundedx/blocks/module-how-it-works.php on line 31
